Name,index_name,altitude_m,Type,Mean vegetation index value,Mean coefficient of variation of vegetation index,Mean standard deviation of the vegetation index,Mean standard deviation of the standard deviation vegetation index,Total amplitude of vegetation index,Total increase changes of vegetation index,Total decrease changes of vegetation index,Total relative vegetation index amplitude (%),Total relative increase change of vegetation index amplitude (%),Total relative decrease change of vegetation index amplitude (%),Number of increase changes vegetation index,Number of decrease changes vegetation index,Roughness of vegetation index dynamics,Concentration of vegetation index changes,Total normalized temporal amplitude relative to index bounds,Normalized temporal roughness relative to index bounds,Spearman correlation between index level and magnitude of temporal change
Polonez 2 Edges,MCARI,30,Area,0.7758263636363636,0.3710698310171551,0.28525545454545453,0.026831547985025527,0.7912600000000001,0.36685,0.42441000000000006,1.0160620026097316,0.4323214915849203,0.5837405110248113,5,5,1.08195,0.14047303328049596,3.1925159629833835,4.1651902796580815,0.28484848484848485
Polonez 2 Edges,MCARI,50,Area,0.7031490909090908,0.3546523451330284,0.2485609090909091,0.02688754040612323,0.44267000000000023,0.1896500000000001,0.25302000000000013,0.6489981057095913,0.2631631722014765,0.3858349335081147,6,3,0.6876800000000006,0.16471307457102588,1.0813093926471087,1.2363405528985187,-0.2121212121212121
Polonez 2 Edges,MCARI2,30,Area,0.6775372727272727,0.29062902723848266,0.19267272727272725,0.03638729478565536,0.7805099999999998,0.3922399999999999,0.3882699999999999,1.1342876055835516,0.534620263238405,0.5996673423451466,4,6,0.8687599999999996,0.11099032828112286,2.1981733679662305,1.6525493600435517,-0.23636363636363633
Polonez 2 Edges,MCARI2,50,Area,0.6613190909090908,0.2729627933575623,0.17897090909090907,0.024010242170601055,0.5592500000000002,0.2876900000000001,0.27156000000000013,0.8347739366035228,0.40457839938989654,0.4301955372136263,5,4,0.7345900000000005,0.15541242575940178,1.466491321156686,1.5151782933470093,0.12727272727272726
Polonez 2 Edges,NDRE,30,Area,0.25018454545454544,0.3015069985478911,0.07377363636363636,0.015703998390682084,0.47507999999999995,0.21901999999999996,0.25605999999999995,1.9933554664317383,0.7783881120940949,1.2149673543376434,5,5,0.76092,0.13865114604114587,1.5201900839803821,1.5223038424675053,-0.3696969696969697
Polonez 2 Edges,NDRE,50,Area,0.23136818181818183,0.311744741588443,0.06955909090909092,0.015772814875313443,0.43123,0.20491,0.22632000000000002,1.9993426647995145,0.7997840407884996,1.199558624011015,6,4,0.6315999999999999,0.16498258259589432,1.479406297664344,2.113684798002234,0.38181818181818183
Polonez 2 Edges,NDVI,30,Area,0.8254027272727275,0.1267402677938683,0.10306454545454545,0.03317486107390244,0.3443999999999998,0.14295999999999986,0.20143999999999995,0.42447443893148007,0.16870211697758547,0.2557723219538946,5,5,0.4836999999999997,0.12762028358835115,1.2014119123692617,1.0115185173452839,-0.8545454545454544
Polonez 2 Edges,NDVI,50,Area,0.8308009090909092,0.09917605004493218,0.08128363636363635,0.027422005496581494,0.31394999999999973,0.1350699999999999,0.17887999999999982,0.3834492333016116,0.15850681208136913,0.2249424212202425,5,4,0.5196199999999996,0.15553717573202827,1.1438602281428192,1.2176535389317464,-0.41818181818181815
Polonez 2 Edges,OSAVI,30,Area,0.6176436363636365,0.17690666487463128,0.10730090909090909,0.027013510861991066,0.43262999999999996,0.19694999999999996,0.23568,0.7064580153935298,0.30444199465874383,0.40201602073478604,4,6,0.5287200000000003,0.1133219421028152,0.9652394008284332,0.515717287901983,-0.5393939393939393
Polonez 2 Edges,OSAVI,50,Area,0.6139736363636364,0.1575065680334679,0.09589090909090908,0.017593183597373992,0.29980000000000007,0.13612000000000002,0.16368000000000005,0.4893576404565685,0.2116578584294746,0.2776997820270939,5,4,0.4028200000000003,0.15358148705763816,0.6614625831399281,0.6071660726417024,-0.006060606060606061
